time,T(^oC),RH(%),WD,WS(m/s),CO(ppm),NO(ppb),NO2(ppb),O3(ppb),SO2(ppb),CH4(ppm),THC(ppm),NMHC(ppm)
2021/2/3 04:07,15.2,82.3,309.9,1.59,0.719,5.16,18.74,10.1,2.5,2.16,2.36,0.2
2021/2/3 04:08,15.2,82.4,304.6,1.56,0.72,5.15,20.43,9.4,2.6,2.15,2.36,0.21
2021/2/3 04:09,15.2,82.4,316.1,1.54,0.707,6.06,20.59,9.9,2.1,2.15,2.35,0.2
2021/2/3 04:10,15.2,82.5,314.5,1.27,0.693,5.52,20.8,9,2.2,2.14,2.35,0.21
2021/2/3 04:11,15.1,82.5,305.7,1.27,0.714,5.49,19.98,10.1,2.4,2.14,2.34,0.2
2021/2/3 04:12,15.2,82.6,303.4,1.22,0.702,5.3,19.71,10,3,2.14,2.35,0.2
2021/2/3 04:13,15.2,82.8,316.7,1.36,0.699,5.48,19.38,9.9,2.2,2.14,2.34,0.2
2021/2/3 04:14,15.2,82.8,323.6,1.13,0.714,5.76,18.47,9.3,1.8,2.15,2.35,0.2
2021/2/3 04:15,15.2,82.8,328.5,1.11,0.705,5.26,18.81,9.7,2.3,2.15,2.35,0.2
2021/2/3 04:16,15.2,82.9,300.1,1.02,0.709,4.45,19.14,10.3,2.3,2.14,2.33,0.19
2021/2/3 04:17,15.2,82.9,304.5,1.35,0.699,3.88,18.56,10.1,1.4,2.14,2.34,0.2
2021/2/3 04:18,15.2,83,316.6,1.41,0.696,5.17,17.91,10.1,2.7,2.14,2.33,0.19
2021/2/3 04:19,15.2,83,295.6,1.57,0.723,5.43,16.91,11.4,2.7,2.13,2.32,0.19
2021/2/3 04:20,15.1,83,303.5,1.8,0.701,3.77,18.65,11,2.1,2.14,2.33,0.19
2021/2/3 04:21,15.1,83,306.5,1.65,0.688,4.57,18.14,10.9,1.2,2.14,2.33,0.19
2021/2/3 04:22,15.1,83.1,306.1,1.35,0.688,4.04,17.88,10.5,2,2.15,2.35,0.2
2021/2/3 04:23,15.1,83.1,305.3,1.3,0.701,3.41,18.4,10.1,2.4,2.15,2.36,0.2
2021/2/3 04:24,15.1,83.2,310,1.24,0.703,4.33,17.53,10.4,2.3,2.15,2.36,0.2
2021/2/3 04:25,15.1,83.2,302.9,1.49,0.703,4.95,17.22,10,1.8,2.15,2.36,0.2
2021/2/3 04:26,15.1,83.2,301.9,1.44,0.681,4.39,18.12,10.5,2.3,2.15,2.35,0.2
2021/2/3 04:27,15,83.2,309.3,1.33,0.682,4.48,18.2,10.1,2.4,2.15,2.35,0.2
2021/2/3 04:28,15.1,83.4,312.6,1.23,0.706,4.14,19.19,9.8,2.5,2.16,2.35,0.19
2021/2/3 04:29,15,83.4,306.9,1.18,0.743,4.72,19.11,9.1,2.2,2.16,2.35,0.19
2021/2/3 04:30,15,83.4,305.8,0.86,0.732,4.19,19.58,9.6,2.5,2.16,2.35,0.19
2021/2/3 04:31,15,83.5,296.4,1.29,0.704,3.84,19.65,9.5,2.6,2.16,2.35,0.19
2021/2/3 04:32,15,83.5,294.4,1.61,0.716,3.26,20.04,10,1.5,2.16,2.35,0.19
2021/2/3 04:33,15,83.5,295.6,1.98,0.718,3.09,19.55,10.3,1.5,2.15,2.34,0.19
2021/2/3 04:34,15,83.5,302.5,2.17,0.725,2.7,19.42,10.8,2.4,2.16,2.35,0.19
2021/2/3 04:35,15,83.6,303.9,2.11,0.71,1.9,19.73,10.3,2.8,2.18,2.37,0.19
2021/2/3 04:36,15,83.6,305.3,2.06,0.718,2.15,20.67,10.7,2.7,2.19,2.38,0.19
2021/2/3 04:37,14.9,83.6,301.9,1.99,0.746,4.14,20.45,9.9,2.3,2.21,2.41,0.2
2021/2/3 04:38,14.9,83.7,309.4,2.01,0.737,6.25,20.61,10.4,2.5,2.21,2.41,0.2
2021/2/3 04:39,14.9,83.7,299.3,2.02,0.738,6.99,20.15,9.7,2.2,2.21,2.42,0.2
2021/2/3 04:40,14.9,83.8,297.9,2.08,0.741,5.8,19.11,10.1,2.8,2.21,2.42,0.21
2021/2/3 04:41,14.9,83.8,306.2,2.55,0.748,4.31,16.87,10,2.5,2.22,2.43,0.2
2021/2/3 04:42,14.9,83.8,306.1,2.63,0.733,5.34,18.27,11.4,2,2.22,2.43,0.21
2021/2/3 04:43,14.9,83.9,309.4,2.45,0.717,5.62,18.49,10.6,2.9,2.21,2.42,0.21
2021/2/3 04:44,14.9,84,319.9,2.06,0.731,4.58,18.16,11,2.2,2.2,2.41,0.21
2021/2/3 04:45,14.9,84,309.9,2.12,0.731,4.5,18.44,10.5,2,2.21,2.42,0.22
2021/2/3 04:46,14.9,84,321.9,1.85,0.721,4.42,19.88,,2.5,2.2,2.42,0.22
2021/2/3 04:47,15,84.1,299.2,1.82,0.723,4.03,19.33,,2.1,2.2,2.42,0.21
2021/2/3 04:48,14.9,84.1,310,1.93,0.73,4.65,18.83,,2.6,2.2,2.42,0.21
2021/2/3 04:49,14.9,84.1,315,1.37,0.725,7.02,18.18,,2.3,2.2,2.42,0.22
2021/2/3 04:50,14.9,84.1,298.1,1.9,0.737,6.57,18.88,,2.9,2.21,2.43,0.22
2021/2/3 04:51,14.9,84.1,297.9,1.94,0.75,6.53,19.46,,2.7,2.21,2.43,0.22
2021/2/3 04:52,14.9,84.2,294.2,1.7,0.737,5.82,20.17,,2.4,2.21,2.43,0.23
2021/2/3 04:53,14.9,84.1,293.2,1.91,0.743,4.62,21.71,,2.4,2.2,2.43,0.22
2021/2/3 04:54,14.9,84.2,297.1,2.25,0.742,4.8,20.92,,2.2,2.2,2.43,0.23
2021/2/3 04:55,14.9,84.1,299.4,2.32,0.74,4.33,20.12,,3,2.2,2.43,0.23
2021/2/3 04:56,14.9,84.2,307.2,2.33,0.745,3.87,20.66,,2.2,2.2,2.43,0.23
2021/2/3 04:57,14.9,84.2,311.3,2.32,0.725,3.91,21.45,,2.4,2.21,2.43,0.23
2021/2/3 04:58,14.9,84.2,301.2,2.11,0.723,4.72,19.81,,2,2.2,2.42,0.22
2021/2/3 04:59,14.9,84.3,303.8,1.86,0.746,5.48,21.13,,2.8,2.21,2.44,0.23
2021/2/3 05:00,14.8,84.3,305,2.01,0.748,6.13,20.74,,2.8,2.21,2.45,0.23
2021/2/3 05:01,14.9,84.3,296.9,1.83,0.754,5.7,20.65,,2.6,2.21,2.45,0.23
2021/2/3 05:02,14.9,84.4,306.6,1.62,0.758,5.37,21.51,,2.1,2.21,2.44,0.24
2021/2/3 05:03,14.9,84.3,293.2,1.51,0.758,5.87,21.8,,2.3,2.21,2.45,0.23
2021/2/3 05:04,14.8,84.3,295.9,1.48,0.735,6.18,21.74,,3.1,2.21,2.45,0.24
2021/2/3 05:05,14.8,84.4,313.9,1.27,0.746,6.09,22.27,,3.2,2.21,2.45,0.24
2021/2/3 05:06,14.8,84.5,301.1,1.28,0.76,5.54,22.28,,3,2.21,2.44,0.23
2021/2/3 05:07,14.9,84.5,319.2,1.41,0.743,4.9,21.99,,2.5,2.2,2.44,0.23
2021/2/3 05:08,14.9,84.6,312.5,1.32,0.73,3.88,21.14,,3,2.18,2.4,0.21
2021/2/3 05:09,14.9,84.6,323.4,1.47,0.743,3.97,21.13,,1.9,2.18,2.39,0.21
2021/2/3 05:10,15,84.6,329.9,1.39,0.735,4.96,20.87,,2.6,2.18,2.39,0.21
2021/2/3 05:11,15,84.6,305,1.77,0.729,5.95,20.38,,2.4,2.18,2.4,0.22
2021/2/3 05:12,14.9,84.5,307.2,1.62,0.735,6.78,20.1,,3.5,2.18,2.4,0.22
2021/2/3 05:13,15,84.5,313.5,1.3,0.746,6.29,19.85,10.9,3.2,2.18,2.4,0.22
2021/2/3 05:14,15,84.6,299.7,1.21,0.775,5.31,20.94,10.2,2.3,2.19,2.41,0.23
2021/2/3 05:15,14.9,84.5,297.8,1.66,0.756,3.6,21.48,9.4,2.6,2.19,2.42,0.23
2021/2/3 05:16,15,84.5,296.7,1.61,0.763,3.59,21.88,9,3.4,2.2,2.42,0.23
2021/2/3 05:17,15,84.5,308,1.68,0.759,4.55,22.27,8.8,3.5,2.21,2.44,0.23
2021/2/3 05:18,14.9,84.5,301.9,1.82,0.774,6.21,21.65,7.5,4.2,2.21,2.45,0.24
2021/2/3 05:19,14.9,84.5,287.1,1.83,0.809,6.47,22.01,7.6,3.6,2.21,2.46,0.25
2021/2/3 05:20,14.9,84.4,304.8,2.14,0.815,4.73,23.43,6.9,3.6,2.23,2.47,0.24
2021/2/3 05:21,14.9,84.5,305,1.89,0.824,4.39,24.2,6.7,3.7,2.23,2.48,0.25
2021/2/3 05:22,14.9,84.5,289.4,1.61,0.829,5.66,24.71,6.3,3.6,2.23,2.48,0.25
2021/2/3 05:23,14.9,84.5,302.6,1.48,0.799,5.77,25.69,6.5,3.8,2.23,2.48,0.26
2021/2/3 05:24,14.9,84.6,317.8,1.53,0.81,5.6,25.86,5.7,3.5,2.23,2.49,0.25
2021/2/3 05:25,14.9,84.6,322.3,1.29,0.804,4.83,25.99,7.1,3.5,2.23,2.47,0.25
2021/2/3 05:26,14.9,84.5,309.4,1.44,0.821,8.48,23.5,6.7,3.7,2.23,2.48,0.25
2021/2/3 05:27,14.9,84.6,307.2,1.32,0.825,7.55,24.13,7.2,3.8,2.23,2.48,0.25
2021/2/3 05:28,14.9,84.5,301.7,2.05,0.833,7.04,24.08,7.1,3.9,2.23,2.48,0.25
2021/2/3 05:29,14.9,84.5,306.8,2.06,0.856,5.71,23.94,7.2,3.4,2.23,2.48,0.25
2021/2/3 05:30,14.8,84.5,301.6,1.89,0.865,4.36,24.58,7.9,3.8,2.23,2.48,0.25
2021/2/3 05:31,14.8,84.5,295.3,1.71,0.87,4.11,24.88,7.4,3.6,2.24,2.49,0.25
2021/2/3 05:32,14.8,84.6,310.3,1.76,0.86,4.12,24.75,7.7,4,2.23,2.48,0.25
2021/2/3 05:33,14.9,84.7,302.6,1.68,0.885,4.63,24.9,7.6,4.3,2.23,2.49,0.25
2021/2/3 05:34,14.9,84.6,300.6,1.5,0.846,5.33,23.24,7.1,3.4,2.24,2.5,0.26
2021/2/3 05:35,14.9,84.5,305.6,2.04,0.903,5.77,23.55,6.5,3.7,2.24,2.5,0.27
2021/2/3 05:36,14.9,84.5,303.1,2.12,0.918,7.28,24.49,5.6,3.1,2.24,2.51,0.27
2021/2/3 05:37,14.8,84.5,297,1.57,0.936,6.78,25.9,4.7,3.3,2.24,2.52,0.28
2021/2/3 05:38,14.8,84.5,313.5,1.39,0.915,6.77,25.41,4.6,3.2,2.25,2.53,0.28
2021/2/3 05:39,14.9,84.6,315.7,1.66,0.918,6.68,25.58,4.5,3.5,2.24,2.51,0.28
2021/2/3 05:40,14.8,84.6,318,1.55,0.925,6.24,27.1,4.8,3.4,2.24,2.51,0.27
2021/2/3 05:41,14.8,84.6,344.5,1.41,0.897,6.61,27.27,4.7,4.2,2.24,2.51,0.27
2021/2/3 05:42,14.9,84.6,352.8,2.05,0.912,6.39,27.37,4.7,3.2,2.24,2.51,0.27
2021/2/3 05:43,14.8,84.5,356.3,1.86,0.833,6.17,27.08,6.2,3.2,2.24,2.49,0.25
2021/2/3 05:44,14.9,84.7,17,1.36,0.881,6.69,27.03,6.1,3.9,2.24,2.49,0.25
2021/2/3 05:45,14.9,84.8,322.2,1.12,0.883,6.33,28.76,4.7,4.1,2.24,2.5,0.26
2021/2/3 05:46,15,84.7,330.7,1.01,0.902,7.17,28.56,4.6,4.3,2.24,2.5,0.26
2021/2/3 05:47,14.9,84.5,298.8,1.65,0.899,8.35,27.51,3.6,4.3,2.25,2.51,0.27
2021/2/3 05:48,14.9,84.4,310.1,1.68,0.894,10.94,25.7,3.1,4.2,2.26,2.53,0.28
2021/2/3 05:49,14.9,84.5,307.1,1.59,0.898,10.38,27.6,2.6,5,2.26,2.53,0.28
2021/2/3 05:50,14.9,84.6,305.7,1.83,0.911,9.45,28.33,3.2,4.7,2.26,2.53,0.27
2021/2/3 05:51,14.8,84.5,294.2,1.7,0.93,8.82,29.82,2.6,5.1,2.27,2.55,0.28
2021/2/3 05:52,14.8,84.4,298,1.57,0.907,11.1,28.65,3.1,4.6,2.27,2.55,0.28
2021/2/3 05:53,14.8,84.5,294.9,1.54,0.895,10.12,29.4,2.5,5.1,2.26,2.55,0.28
2021/2/3 05:54,14.8,84.4,300.6,1.47,0.893,9.91,29.84,3.1,4.9,2.27,2.55,0.29
2021/2/3 05:55,14.8,84.4,279.8,1.66,0.911,10.67,30.38,2.7,4.8,2.27,2.56,0.29
2021/2/3 05:56,14.8,84.5,322.6,1.89,0.926,12.15,28.96,3.1,4.4,2.27,2.56,0.29
2021/2/3 05:57,14.8,84.6,302.6,1.69,0.866,10.75,30.54,3.4,4.9,2.27,2.55,0.28
2021/2/3 05:58,14.8,84.4,301.3,1.9,0.89,11.4,28.79,3.1,4.8,2.28,2.56,0.28
2021/2/3 05:59,14.7,84.4,286.1,2.18,0.923,10.57,29.41,2.4,3.3,2.28,2.57,0.3
2021/2/3 06:00,14.7,84.4,298.5,2.35,0.885,10.46,29.8,2.3,4.1,2.28,2.58,0.29
2021/2/3 06:01,14.7,84.4,307.2,2.71,0.873,10.2,29.79,2.3,3.9,2.29,2.58,0.29
2021/2/3 06:02,14.7,84.4,298.3,2.45,0.856,9.46,29.29,3,3.7,2.29,2.57,0.28
2021/2/3 06:03,14.7,84.5,305.2,2.16,0.847,9.03,28.59,2.8,3.2,2.29,2.58,0.29
2021/2/3 06:04,14.7,84.4,299,1.84,0.856,8.07,29.5,2.6,2.8,2.28,2.56,0.28
2021/2/3 06:05,14.7,84.4,303.8,2.19,0.888,8.48,29.48,3.4,3.4,2.28,2.56,0.27
2021/2/3 06:06,14.7,84.4,302.9,2.45,0.867,9.57,28.97,2.6,3.2,2.29,2.57,0.28
2021/2/3 06:07,14.6,84.4,309.7,2.33,0.865,10.31,28.42,2.5,2.9,2.29,2.57,0.28
2021/2/3 06:08,14.6,84.5,310.5,2.44,0.834,9.38,28.68,3.2,3.5,2.29,2.56,0.27
2021/2/3 06:09,14.6,84.5,324.4,2.24,0.866,9.75,28.29,3.5,3.2,2.29,2.57,0.28
2021/2/3 06:10,14.6,84.5,309,2.18,0.863,8.91,29.34,2.9,2.7,2.29,2.57,0.28
2021/2/3 06:11,14.6,84.5,341.2,1.99,0.854,8.66,28.89,3.1,2.5,2.3,2.58,0.28
2021/2/3 06:12,14.7,84.6,311,1.73,0.868,9.93,27.93,2.5,3.4,2.3,2.58,0.28
2021/2/3 06:13,14.7,84.5,313.1,1.82,0.863,10.7,27.77,2.9,3,2.3,2.59,0.29
2021/2/3 06:14,14.6,84.5,301.2,2.22,0.886,9.93,29.02,2.5,3,2.3,2.59,0.29
2021/2/3 06:15,14.6,84.5,311.9,1.91,0.902,8.81,29.51,2.7,2.8,2.3,2.59,0.29
2021/2/3 06:16,14.6,84.5,299.6,2.14,0.866,8.28,29.35,2.9,3.5,2.3,2.59,0.28
2021/2/3 06:17,14.6,84.5,300.9,2.02,0.86,8.14,28.27,3.5,2.9,2.31,2.59,0.28
2021/2/3 06:18,14.6,84.5,306.7,2.02,0.858,5.85,28.37,4,2.6,2.3,2.58,0.28
2021/2/3 06:19,14.7,84.6,310.3,1.6,0.847,6.69,27.53,3.9,3.5,2.31,2.58,0.28
2021/2/3 06:20,14.7,84.5,279.7,1.44,0.872,6.75,27.87,3.4,3.9,2.31,2.59,0.28
2021/2/3 06:21,14.6,84.5,303.9,1.48,0.869,6.82,29.16,3.6,3,2.31,2.59,0.28
2021/2/3 06:22,14.7,84.5,321.4,1.29,0.861,7.89,29.03,3.6,3.4,2.31,2.59,0.28
2021/2/3 06:23,14.7,84.6,311.6,1.27,0.852,8.13,29.28,3.8,3.4,2.3,2.58,0.27
2021/2/3 06:24,14.7,84.4,302.8,1.56,0.871,9.09,28.87,4.1,3,2.31,2.58,0.27
2021/2/3 06:25,14.6,84.4,303.1,1.74,0.902,9.58,28.59,2.9,3.8,2.31,2.6,0.29
2021/2/3 06:26,14.6,84.4,305.9,1.73,0.895,9.5,28.55,3.1,3.5,2.31,2.58,0.27
2021/2/3 06:27,14.6,84.4,303.7,1.93,0.874,9.03,28.9,3.2,4.3,2.31,2.57,0.26
2021/2/3 06:28,14.6,84.4,295,1.7,0.885,7.36,29.04,3.7,4.2,2.32,2.59,0.27
2021/2/3 06:29,14.6,84.4,296.7,1.81,0.886,6.38,29.37,3,3.6,2.31,2.58,0.26
2021/2/3 06:30,14.6,84.4,304.2,2.18,0.903,9.33,30.44,3,3.2,2.33,2.6,0.28
2021/2/3 06:31,14.6,84.4,293.2,1.76,0.85,9.66,29.53,3,3,2.3,2.56,0.26
2021/2/3 06:32,14.6,84.4,300.8,1.87,0.859,9.46,29.28,3.6,3.4,2.31,2.56,0.26
2021/2/3 06:33,14.6,84.4,289.8,1.88,0.87,9.87,30.18,2.9,4,2.32,2.58,0.26
2021/2/3 06:34,14.5,84.4,301.3,1.92,0.864,9.61,29.52,3.1,4.3,2.33,2.6,0.27
2021/2/3 06:35,14.5,84.4,308,1.66,0.874,11.14,28.3,3,3.8,2.33,2.6,0.27
2021/2/3 06:36,14.5,84.4,318.2,1.73,0.868,10.83,28.42,3.2,3.8,2.32,2.58,0.26
2021/2/3 06:37,14.6,84.4,323.5,1.6,0.895,11.81,27.63,2.7,4.3,2.31,2.56,0.25
2021/2/3 06:38,14.6,84.5,313.2,1.38,0.914,12.59,27.37,3.1,4,2.31,2.56,0.26
2021/2/3 06:39,14.6,84.4,304.5,1.52,0.92,12.95,27.94,3.2,3.6,2.31,2.57,0.25
2021/2/3 06:40,14.6,84.4,321.6,1.55,0.904,13.4,27.84,3.1,3.9,2.31,2.56,0.25
2021/2/3 06:41,14.6,84.4,320.1,1.38,0.902,14.46,27.57,3.3,4.5,2.31,2.56,0.25
2021/2/3 06:42,14.6,84.4,341.6,1.37,0.899,15.71,25.88,3.1,3.6,2.31,2.55,0.25
2021/2/3 06:43,14.7,84.4,336.2,1.22,0.9,13.66,28.63,3.5,3.4,2.3,2.55,0.24
2021/2/3 06:44,14.7,84.3,335.2,1.58,0.888,13.84,28.86,3,3.6,2.3,2.54,0.24
2021/2/3 06:45,14.7,84.4,336.6,1.3,0.876,13.99,29.19,3.4,3.6,2.29,2.53,0.24
2021/2/3 06:46,14.7,84.4,353.1,1.06,0.916,14.51,29.52,2.6,3.7,2.3,2.54,0.24
2021/2/3 06:47,14.8,84.3,344.4,1.18,0.898,16.24,28.07,2.8,3.1,2.3,2.54,0.24
2021/2/3 06:48,14.8,84.3,13.7,1.16,0.874,16.31,28.77,2.4,3.5,2.3,2.54,0.24
2021/2/3 06:49,14.8,84.2,41.2,1.1,0.855,16.33,29.25,2.7,4.6,2.3,2.54,0.24
2021/2/3 06:50,14.8,84.3,10.1,1.15,0.858,17.21,29.46,2.3,3.4,2.3,2.54,0.24
2021/2/3 06:51,14.8,84.2,22.1,1.01,0.848,17.56,29.96,2.7,3.6,2.3,2.54,0.24
2021/2/3 06:52,14.8,84.1,9.1,0.94,0.863,18.07,29.77,2.3,4,2.31,2.54,0.24
2021/2/3 06:53,14.8,84.1,11.7,0.89,0.855,17.66,30.19,2.4,3.7,2.31,2.55,0.24
2021/2/3 06:54,14.8,84,345.4,0.86,0.87,17.59,30.69,2.2,4.1,2.31,2.55,0.24
2021/2/3 06:55,14.7,84,331.8,1.22,0.86,18.14,32.31,2.8,4.5,2.31,2.56,0.25
2021/2/3 06:56,14.8,84.1,5,0.91,0.875,20.66,32.48,2.3,4,2.31,2.56,0.25
2021/2/3 06:57,14.8,84,331.4,1.46,0.879,22.03,30.07,2.6,3.7,2.31,2.56,0.25
2021/2/3 06:58,14.8,83.9,334.8,1.21,0.883,26.13,29.2,2.2,4.1,2.32,2.58,0.26
2021/2/3 06:59,14.8,84,339,1.41,0.87,26.66,29.07,2.6,4.2,2.33,2.58,0.26
2021/2/3 07:00,14.8,83.9,326.2,1.18,0.874,26.48,30.64,2,4.3,2.33,2.58,0.26
2021/2/3 07:01,14.8,83.8,324.7,0.86,0.88,26.75,30.77,2.5,4.1,2.33,2.58,0.26
2021/2/3 07:02,14.7,83.8,333.3,1.31,0.898,26.52,31.26,2.6,4.6,2.33,2.59,0.26
2021/2/3 07:03,14.8,83.8,329.1,1.73,0.881,26.64,32.19,2.9,4.2,2.32,2.57,0.25
2021/2/3 07:04,14.8,83.8,341.5,1.61,0.899,27.2,32.63,2.5,4,2.33,2.58,0.25
2021/2/3 07:05,14.8,83.7,337.9,1.69,0.905,28.47,32.49,2.8,4.5,2.33,2.58,0.25
2021/2/3 07:06,14.8,83.7,327.3,1.55,0.9,29.57,33.26,2.8,4,2.32,2.57,0.25
2021/2/3 07:07,14.8,83.7,331.8,1.78,0.977,32.58,32.42,3.1,4.1,2.32,2.58,0.26
2021/2/3 07:08,14.8,83.7,353.2,1.56,0.891,34.73,31.34,3,4.4,2.33,2.59,0.26
2021/2/3 07:09,14.8,83.7,341.5,1.61,0.894,35.21,30.73,2.7,3.8,2.33,2.59,0.26
2021/2/3 07:10,14.9,83.8,345,1.3,0.937,35.75,30.23,2.7,3.9,2.34,2.6,0.27
2021/2/3 07:11,14.8,83.7,343.8,1.22,0.985,37.41,30.05,2.4,4.8,2.34,2.61,0.27
2021/2/3 07:12,14.9,83.7,318.4,0.92,0.984,39.28,30.42,2.9,3.5,2.34,2.62,0.28
2021/2/3 07:13,14.9,83.8,326,0.71,0.959,39.76,29.89,2.7,4,2.34,2.62,0.28
2021/2/3 07:14,14.9,83.6,325.1,1.29,0.996,38.66,30.09,2.9,4.6,2.35,2.63,0.28
2021/2/3 07:15,14.9,83.6,338,1.51,0.953,39.48,30.48,2.6,4.7,2.33,2.62,0.29
2021/2/3 07:16,14.9,83.7,351.6,1.02,0.938,37.35,30.32,3,4.7,2.34,2.62,0.28
2021/2/3 07:17,15,83.7,330.8,1.46,0.95,35.89,31.9,2.6,4.4,2.34,2.63,0.29
2021/2/3 07:18,14.9,83.5,335.3,1.62,0.961,36.39,31.04,3.4,4.1,2.35,2.63,0.29
2021/2/3 07:19,14.9,83.4,328.7,1.77,0.915,32.52,31.97,3.4,4.3,2.33,2.6,0.28
2021/2/3 07:20,14.9,83.5,347.6,1.48,0.948,30.88,30.65,4.1,4.4,2.34,2.61,0.28
2021/2/3 07:21,15,83.5,340.6,1.88,0.92,29.93,30.92,3.5,3.3,2.34,2.63,0.28
2021/2/3 07:22,14.9,83.4,345.9,1.91,0.856,25.87,30.74,4.4,4.3,2.34,2.61,0.27
2021/2/3 07:23,15,83.4,356.5,1.53,0.867,22.64,30.72,4.4,4.1,2.34,2.61,0.27
2021/2/3 07:24,15,83.5,10.4,1.38,0.907,23.12,26.67,4.9,4.8,2.34,2.62,0.29
2021/2/3 07:25,15,83.4,342,1.61,0.883,22.31,27,4.4,4.4,2.34,2.62,0.28
2021/2/3 07:26,15,83.4,344.2,1.46,0.891,21.16,28.31,5,3.7,2.34,2.63,0.29
2021/2/3 07:27,15,83.4,350.4,1.96,0.883,22.12,28.4,4.8,3.8,2.34,2.64,0.3
2021/2/3 07:28,15,83.4,339.2,1.68,0.903,21.7,27.87,5.1,4.4,2.34,2.65,0.31
2021/2/3 07:29,15,83.2,351.5,1.85,0.911,20.12,26.54,5.7,4.3,2.34,2.66,0.33
2021/2/3 07:30,15.1,83.4,334.5,1.52,0.879,19.17,26.31,6.2,4.1,2.34,2.67,0.34
2021/2/3 07:31,15.1,83.2,340.7,1.83,0.892,19.43,27,5.8,4.1,2.34,2.68,0.34
2021/2/3 07:32,15,83.2,337.4,1.58,0.911,19.59,25.4,6.7,4.5,2.34,2.69,0.34
2021/2/3 07:33,15.1,83.2,319.9,2.13,0.892,16.52,26.27,7.4,4.1,2.34,2.68,0.34
2021/2/3 07:34,15.1,83.3,357.9,1.53,0.889,15.1,25.21,6.8,4.4,2.34,2.68,0.34
2021/2/3 07:35,15.2,83.3,353.5,1.55,0.92,16.05,25.76,7,4.1,2.35,2.69,0.34
2021/2/3 07:36,15.2,83.1,0.2,1.68,0.919,17.47,24.76,6.8,4.9,2.35,2.69,0.34
2021/2/3 07:37,15.2,83.1,4.7,1.38,0.928,17.3,25.8,7.4,5.4,2.35,2.69,0.34
2021/2/3 07:38,15.2,83,8.7,1.21,0.93,17.36,24.45,7.2,4.9,2.35,2.69,0.34
2021/2/3 07:39,15.2,83,354.2,1.94,0.896,17.03,25.05,7.6,5,2.34,2.67,0.33
2021/2/3 07:40,15.2,82.9,346.9,1.55,0.877,17.03,25.95,7.2,4.6,2.33,2.65,0.32
2021/2/3 07:41,15.2,83,0.1,1.34,0.9,17.93,25.59,6.9,3.3,2.33,2.65,0.32
2021/2/3 07:42,15.3,83,4.9,1.21,0.916,18.28,25.83,6.2,3.8,2.33,2.65,0.33
2021/2/3 07:43,15.3,83.1,11.2,1.07,0.896,19.23,25.69,6.4,4.1,2.33,2.66,0.33
2021/2/3 07:44,15.4,83.2,65,1.17,0.926,20.26,25.75,5.7,4.3,2.33,2.66,0.33
2021/2/3 07:45,15.6,83.3,57.3,0.96,0.975,20.6,26.3,5.6,4.4,2.33,2.67,0.34
2021/2/3 07:46,15.6,83.1,31.7,1.08,0.962,23.51,24.84,5.1,4.4,2.33,2.67,0.33
2021/2/3 07:47,15.7,83,344.3,0.94,0.95,28.73,22.59,5.7,3.7,2.33,2.68,0.34
2021/2/3 07:48,15.6,82.7,33.1,0.89,0.978,27.97,25.82,5.5,3.8,2.33,2.68,0.35
2021/2/3 07:49,15.7,82.9,66.4,0.98,0.943,26.37,24.8,6,4.6,2.33,2.67,0.34
2021/2/3 07:50,15.8,82.9,318.7,0.76,0.944,25.27,25.18,5.4,4.3,2.33,2.67,0.34
2021/2/3 07:51,15.8,82.6,46.8,0.91,0.948,26.02,26.13,5.2,4.2,2.33,2.67,0.34
2021/2/3 07:52,15.8,82.5,29.3,1.26,0.962,26.3,27.22,5.3,3.8,2.32,2.65,0.33
2021/2/3 07:53,15.8,82.4,30.4,1.1,0.957,27.37,27,5.6,3.6,2.32,2.64,0.33
2021/2/3 07:54,15.9,82.4,71.5,1.29,0.94,28.22,26.45,5.5,4.1,2.3,2.62,0.32
2021/2/3 07:55,15.9,82.3,79.1,1.54,0.874,27,24.48,5.4,3.8,2.26,2.56,0.29
2021/2/3 07:56,15.9,82.2,67,1.43,0.837,24.72,24.44,6.1,3.2,2.24,2.52,0.27
2021/2/3 07:57,15.9,82.1,46.7,2.26,0.837,21.93,25.13,6.6,3.9,2.23,2.48,0.26
2021/2/3 07:58,15.8,81.8,36.8,2.5,0.808,17.89,24.97,7.6,4.1,2.21,2.45,0.24
2021/2/3 07:59,15.8,81.8,25.3,2.26,0.777,15.41,23.37,8.5,4.2,2.2,2.42,0.22
2021/2/3 08:00,15.7,81.6,35.4,2.24,0.811,15.84,21.39,9.5,5.4,2.2,2.43,0.22
2021/2/3 08:01,15.7,81.6,36.8,2.31,0.78,14.37,21.2,10.8,5.3,2.19,2.42,0.23
2021/2/3 08:02,15.6,81.6,44.3,2.45,0.801,14.41,20,12.2,5.8,2.2,2.43,0.23
2021/2/3 08:03,15.7,81.7,44.4,1.83,0.804,14.02,20.8,11.8,5.8,2.21,2.45,0.24
2021/2/3 08:04,15.9,82,31.3,1.53,0.847,13.94,23.23,10.5,5.7,2.21,2.47,0.26
2021/2/3 08:05,16,81.9,4.5,1.25,0.897,14.77,23.57,9.9,6.1,2.21,2.49,0.28
2021/2/3 08:06,16,81.9,357.8,1.67,0.934,15.82,24.81,10.1,6.7,2.22,2.51,0.29
2021/2/3 08:07,16,81.7,3.7,1.83,0.86,18.16,24.53,8.9,6.1,2.22,2.49,0.28
